data;produto;categoria;regiao;estado;quantidade;receita;custo
16/08/2024;Monitor;Tecnologia;Sudeste;RJ;9;44874.82;24907.13
09/01/2023;Smartphone;Tecnologia;Sul;PR;9;42118.81;25254.08
21/01/2024;Monitor;Tecnologia;Centro-Oeste;DF;9;29720.66;22053.54
19/04/2024;Mouse;Acessórios;Sul;PR;4;10688.84;7837.45
08/01/2023;Monitor;Tecnologia;Nordeste;BA;3;8899.96;4916.29
12/06/2024;Monitor;Tecnologia;Nordeste;BA;2;6974.42;5506.94
23/01/2023;Smartphone;Tecnologia;Nordeste;BA;5;15479.83;10358.73
28/01/2023;Monitor;Tecnologia;Sul;RS;8;17059.13;11327.41
20/05/2024;Notebook;Tecnologia;Sul;PR;5;16020.52;9648.96
18/12/2023;Teclado;Acessórios;Sudeste;RJ;6;6868.6;4907.03
31/07/2023;Smartphone;Tecnologia;Sul;PR;4;15083.1;11092.58
06/08/2024;Mouse;Acessórios;Nordeste;BA;4;12898.66;7640.73
01/05/2023;Teclado;Acessórios;Nordeste;BA;4;13060.74;8807.63
31/05/2024;Mouse;Acessórios;Centro-Oeste;DF;7;3535.03;2055.93
17/07/2024;Mouse;Acessórios;Centro-Oeste;DF;5;17391.28;12001.96
15/03/2023;Monitor;Tecnologia;Nordeste;BA;7;4011.67;2882.92
10/09/2024;Monitor;Tecnologia;Nordeste;BA;1;3492.75;2329.57
04/06/2024;Smartphone;Tecnologia;Sudeste;RJ;7;7477.54;5563.52
05/05/2024;Monitor;Tecnologia;Sul;RS;1;4241.83;3289.62
03/02/2023;Teclado;Acessórios;Centro-Oeste;DF;2;3864.36;2968.91
14/08/2023;Mouse;Acessórios;Sul;PR;7;26461.58;19421.38
03/09/2024;Mouse;Acessórios;Sul;RS;1;561.35;335.03
20/02/2024;Mouse;Acessórios;Sudeste;SP;3;3500.94;1847.2
07/12/2023;Notebook;Tecnologia;Sudeste;SP;8;36198.56;27043.29
23/02/2023;Smartphone;Tecnologia;Sul;PR;5;14075.38;7396.85
23/12/2024;Mouse;Acessórios;Nordeste;BA;9;20053.73;14035.21
11/12/2023;Notebook;Tecnologia;Centro-Oeste;DF;5;11246.34;6433.92
06/08/2023;Teclado;Acessórios;Nordeste;BA;7;18621.49;10081.76
11/12/2023;Teclado;Acessórios;Centro-Oeste;DF;7;34601.09;21910.48
17/02/2023;Teclado;Acessórios;Sul;RS;6;26587.7;21234.82
02/09/2024;Notebook;Tecnologia;Sudeste;RJ;3;12468.4;7457.13
23/06/2024;Smartphone;Tecnologia;Nordeste;BA;1;2312.17;1622.57
02/02/2023;Headset;Acessórios;Sudeste;SP;6;18992.14;13453.96
01/12/2024;Teclado;Acessórios;Centro-Oeste;DF;1;3345.78;1801.7
10/06/2024;Notebook;Tecnologia;Sudeste;RJ;4;14611.01;10608.2
27/11/2024;Mouse;Acessórios;Sul;PR;4;9666.88;7718.09
31/01/2024;Notebook;Tecnologia;Sudeste;SP;9;16023.93;10141.7
14/07/2023;Mouse;Acessórios;Centro-Oeste;DF;5;20421.44;11635.37
08/08/2024;Teclado;Acessórios;Sudeste;SP;8;8519.79;6722.49
23/05/2024;Notebook;Tecnologia;Sudeste;RJ;3;7959.63;5378.08
25/06/2024;Notebook;Tecnologia;Sudeste;SP;9;7984.3;4128.75
16/11/2024;Monitor;Tecnologia;Centro-Oeste;DF;7;34227.4;21982.52
16/07/2024;Smartphone;Tecnologia;Nordeste;BA;7;10862.83;7509.83
03/01/2023;Mouse;Acessórios;Sudeste;SP;6;17126.75;9959.82
08/05/2024;Monitor;Tecnologia;Sudeste;RJ;6;9812.42;5812.2
13/08/2024;Monitor;Tecnologia;Sudeste;RJ;1;4896.64;3248.59
06/08/2024;Smartphone;Tecnologia;Sudeste;SP;4;15143.99;9229.46
16/04/2023;Smartphone;Tecnologia;Sudeste;RJ;7;18184.72;10128.54
18/01/2024;Teclado;Acessórios;Sudeste;SP;6;18024.55;10951.47
06/07/2023;Smartphone;Tecnologia;Sul;PR;5;14418.56;10377.28
18/05/2023;Teclado;Acessórios;Sul;PR;9;43994.79;32994.39
28/07/2023;Teclado;Acessórios;Nordeste;BA;6;11946.51;8394.8
20/06/2024;Teclado;Acessórios;Sudeste;RJ;1;3542.47;2097.75
08/09/2024;Mouse;Acessórios;Centro-Oeste;DF;6;17862.74;13164.92
02/08/2023;Headset;Acessórios;Sul;RS;2;6260.89;4951.09
02/08/2024;Headset;Acessórios;Sudeste;SP;9;7012.49;4220.06
18/11/2024;Notebook;Tecnologia;Sul;PR;4;4988.95;2585.93
02/11/2024;Headset;Acessórios;Sudeste;SP;1;978.52;522.77
23/06/2024;Smartphone;Tecnologia;Sul;RS;4;9212.68;4924.58
29/08/2024;Mouse;Acessórios;Sul;RS;8;39488.99;19746.71
11/04/2023;Mouse;Acessórios;Nordeste;BA;5;12445.75;8643.2
24/12/2023;Headset;Acessórios;Sul;PR;6;15295.34;9551.76
23/10/2024;Mouse;Acessórios;Sul;RS;7;23936.11;18822.63
01/03/2024;Headset;Acessórios;Sudeste;RJ;9;11810.99;6835.51
18/07/2024;Monitor;Tecnologia;Sudeste;RJ;2;4613.16;2774.47
10/03/2023;Monitor;Tecnologia;Sul;PR;1;1231.42;865.3
27/08/2024;Mouse;Acessórios;Sul;PR;4;15218.58;8562.72
15/04/2023;Monitor;Tecnologia;Centro-Oeste;DF;4;11942.59;8103.87
10/10/2023;Headset;Acessórios;Sudeste;SP;9;8493.07;4543.31
08/07/2023;Mouse;Acessórios;Sul;PR;8;32908.43;21788.13
25/02/2024;Monitor;Tecnologia;Sudeste;SP;9;20550.66;12102.24
04/07/2024;Monitor;Tecnologia;Centro-Oeste;DF;3;3544.51;2232.45
10/12/2023;Smartphone;Tecnologia;Sul;RS;4;13059.2;8581.19
29/05/2023;Mouse;Acessórios;Nordeste;BA;7;19328.46;10828.41
05/10/2023;Monitor;Tecnologia;Sul;RS;6;15874.65;10938.08
22/02/2024;Monitor;Tecnologia;Centro-Oeste;DF;4;16102.45;9389.67
15/03/2024;Smartphone;Tecnologia;Centro-Oeste;DF;7;24872.47;14847.12
17/09/2024;Monitor;Tecnologia;Sudeste;SP;7;13759.07;8506.42
29/04/2023;Headset;Acessórios;Sul;PR;8;32860.63;21058.92
15/05/2024;Smartphone;Tecnologia;Sul;RS;2;6225.81;4860.99
07/03/2024;Teclado;Acessórios;Sudeste;SP;9;40750.14;22198.33
24/05/2023;Smartphone;Tecnologia;Sul;RS;6;19684.15;11860.77
22/07/2024;Teclado;Acessórios;Sudeste;RJ;6;5325.57;3963.91
02/03/2023;Smartphone;Tecnologia;Sul;RS;1;3051.02;1847.28
11/10/2023;Mouse;Acessórios;Nordeste;BA;2;6795.61;4174.44
07/03/2024;Teclado;Acessórios;Sudeste;SP;6;6431.6;3581.02
12/08/2024;Monitor;Tecnologia;Centro-Oeste;DF;2;4448.94;2513.2
03/02/2023;Teclado;Acessórios;Sul;RS;1;4259.18;2381.16
17/06/2023;Smartphone;Tecnologia;Sudeste;SP;4;5589.41;3238.18
21/05/2024;Headset;Acessórios;Sul;PR;2;8198.05;5463.23
01/08/2023;Notebook;Tecnologia;Nordeste;BA;6;15585.14;9874.99
04/04/2023;Headset;Acessórios;Sul;RS;5;11818.17;9305.44
05/05/2024;Smartphone;Tecnologia;Nordeste;BA;7;22560.32;12772.44
26/03/2023;Monitor;Tecnologia;Sudeste;SP;7;18567.57;9400.88
02/04/2023;Teclado;Acessórios;Sul;PR;6;4608.85;3140.05
21/11/2023;Mouse;Acessórios;Sudeste;SP;5;14276.53;8109.52
02/08/2023;Teclado;Acessórios;Nordeste;BA;7;15274.96;10503.04
06/06/2023;Monitor;Tecnologia;Nordeste;BA;3;3990.2;2237.26
07/11/2024;Headset;Acessórios;Sudeste;SP;3;2190.53;1356.68
21/05/2024;Headset;Acessórios;Centro-Oeste;DF;3;13428.12;7804.24
28/04/2024;Monitor;Tecnologia;Sudeste;SP;4;10539.83;5293.1
11/11/2023;Headset;Acessórios;Nordeste;BA;3;2460.6;1653.92
03/05/2023;Smartphone;Tecnologia;Sudeste;RJ;3;13353.45;8911.59
12/06/2023;Mouse;Acessórios;Sul;RS;5;3595.63;1903.54
12/12/2023;Smartphone;Tecnologia;Sul;RS;6;25203.16;19427.33
30/12/2024;Teclado;Acessórios;Sul;PR;1;3405.07;1749.1
20/06/2023;Monitor;Tecnologia;Sul;RS;8;14678.05;7678.91
01/02/2024;Smartphone;Tecnologia;Nordeste;BA;9;9641.25;5177.21
06/02/2024;Mouse;Acessórios;Centro-Oeste;DF;9;11226.03;5812.07
23/12/2024;Headset;Acessórios;Sul;RS;6;21476.48;16852.47
19/12/2023;Teclado;Acessórios;Centro-Oeste;DF;2;9352.47;4931.95
17/02/2024;Notebook;Tecnologia;Sul;RS;2;7051.51;3885.11
10/04/2023;Monitor;Tecnologia;Sudeste;SP;3;5970.48;4357.2
13/09/2023;Mouse;Acessórios;Sudeste;RJ;9;21325.44;10816.3
24/08/2023;Notebook;Tecnologia;Centro-Oeste;DF;1;599.98;477.92
18/02/2023;Mouse;Acessórios;Sul;PR;3;14565.34;9685.36
01/02/2023;Monitor;Tecnologia;Nordeste;BA;8;15353.09;9487.35
01/08/2024;Mouse;Acessórios;Sudeste;SP;5;4681.73;2592.32
16/07/2024;Headset;Acessórios;Nordeste;BA;2;7097.91;4713.57
20/03/2024;Smartphone;Tecnologia;Sudeste;RJ;2;3987.88;2929.06
01/12/2023;Mouse;Acessórios;Centro-Oeste;DF;2;6649.71;4616.48
10/03/2023;Monitor;Tecnologia;Sul;RS;3;14898.95;8525.19
08/01/2023;Headset;Acessórios;Sul;RS;6;22716.57;14696.74
17/01/2023;Mouse;Acessórios;Nordeste;BA;1;2343.53;1859.51
09/02/2024;Notebook;Tecnologia;Centro-Oeste;DF;7;4025.29;2247.85
27/07/2023;Notebook;Tecnologia;Sul;RS;7;12088.5;8697.29
21/03/2024;Monitor;Tecnologia;Sul;RS;1;4246.75;3147.9
28/07/2023;Teclado;Acessórios;Centro-Oeste;DF;1;4807.39;3687.46
12/11/2023;Mouse;Acessórios;Sudeste;SP;3;7705.2;5414.66
05/04/2023;Headset;Acessórios;Nordeste;BA;7;21409.4;11084.78
16/08/2023;Mouse;Acessórios;Centro-Oeste;DF;3;6846.01;3696.18
04/08/2023;Smartphone;Tecnologia;Nordeste;BA;7;33402.1;25515.21
10/06/2023;Teclado;Acessórios;Sudeste;SP;8;8592.53;5350.79
09/12/2024;Smartphone;Tecnologia;Sudeste;SP;6;12596.86;8827.45
21/02/2024;Notebook;Tecnologia;Sul;RS;7;22054.13;17237.5
31/12/2023;Monitor;Tecnologia;Sudeste;SP;2;6180.34;3389.53
19/06/2024;Teclado;Acessórios;Sul;RS;9;12551.97;7462.19
01/01/2023;Mouse;Acessórios;Centro-Oeste;DF;2;1622.38;1213.95
10/12/2024;Notebook;Tecnologia;Sudeste;RJ;3;6290.23;4617.43
08/11/2024;Teclado;Acessórios;Sul;RS;4;14588.11;8740.73
03/05/2024;Monitor;Tecnologia;Sul;PR;5;15266.3;11279.86
17/01/2023;Smartphone;Tecnologia;Centro-Oeste;DF;8;25963.89;16784.44
18/01/2024;Monitor;Tecnologia;Sudeste;SP;7;13495.12;10439.66
13/01/2024;Headset;Acessórios;Sudeste;RJ;1;3623.08;2010.18
11/06/2023;Teclado;Acessórios;Sul;PR;2;4739.63;3660.91
28/02/2023;Smartphone;Tecnologia;Nordeste;BA;6;5465.34;3255.19
24/03/2024;Notebook;Tecnologia;Sudeste;SP;2;9473.27;5232.3
09/11/2023;Smartphone;Tecnologia;Centro-Oeste;DF;3;2322.18;1182.64
14/01/2023;Teclado;Acessórios;Sudeste;SP;1;2127.41;1143.72
25/04/2024;Teclado;Acessórios;Sudeste;RJ;3;13603.76;7602.98
22/12/2024;Notebook;Tecnologia;Sul;RS;1;4377.49;2946.64
14/08/2024;Notebook;Tecnologia;Sudeste;SP;9;17301.15;11904.75
25/11/2024;Notebook;Tecnologia;Nordeste;BA;7;17034.71;12349.45
14/05/2023;Teclado;Acessórios;Sul;RS;3;4952.54;2962.74
17/03/2023;Smartphone;Tecnologia;Sul;RS;1;1709.59;956.67
25/07/2024;Notebook;Tecnologia;Sul;PR;7;15619.08;9852.49
15/03/2024;Teclado;Acessórios;Sudeste;SP;6;18920.64;9842.77
21/07/2024;Smartphone;Tecnologia;Centro-Oeste;DF;9;7803.78;4107.42
25/09/2024;Notebook;Tecnologia;Sul;RS;9;13166.78;7702.38
31/10/2023;Teclado;Acessórios;Nordeste;BA;4;8486.76;5783.32
06/08/2024;Smartphone;Tecnologia;Sudeste;RJ;4;13688.82;9591.25
07/03/2023;Teclado;Acessórios;Sudeste;RJ;9;16388.16;9501.84
14/03/2024;Teclado;Acessórios;Sudeste;RJ;3;9024.97;6426.72
16/09/2024;Smartphone;Tecnologia;Sudeste;SP;5;15203.29;10625.7
15/04/2024;Mouse;Acessórios;Sudeste;SP;2;8344.71;4219.78
20/03/2024;Notebook;Tecnologia;Sudeste;SP;9;40129.97;20657.56
17/11/2024;Monitor;Tecnologia;Nordeste;BA;9;10074.0;5039.81
09/11/2023;Headset;Acessórios;Sudeste;SP;5;5607.82;4249.23
28/06/2023;Headset;Acessórios;Sudeste;RJ;8;18985.46;11523.63
02/12/2023;Notebook;Tecnologia;Sul;RS;8;5450.4;3562.73
10/01/2024;Monitor;Tecnologia;Sul;RS;6;14088.43;7930.48
08/08/2024;Mouse;Acessórios;Sul;RS;8;32935.19;17294.84
15/05/2023;Notebook;Tecnologia;Centro-Oeste;DF;3;13464.89;7343.9
03/06/2023;Notebook;Tecnologia;Sudeste;SP;2;3957.02;2043.17
20/01/2023;Smartphone;Tecnologia;Sudeste;RJ;2;9686.89;6087.77
10/01/2024;Teclado;Acessórios;Centro-Oeste;DF;7;19390.36;11511.22
18/01/2024;Monitor;Tecnologia;Sudeste;SP;2;2859.23;1698.32
10/05/2023;Mouse;Acessórios;Nordeste;BA;5;7725.06;4801.88
03/02/2023;Mouse;Acessórios;Sul;PR;3;8566.0;6651.1
20/10/2024;Notebook;Tecnologia;Sudeste;SP;8;33707.61;24893.66
08/06/2024;Headset;Acessórios;Nordeste;BA;7;27603.61;14987.33
13/08/2024;Teclado;Acessórios;Sul;PR;3;14409.94;8833.34
04/01/2024;Monitor;Tecnologia;Sudeste;SP;3;12137.6;9357.78
17/03/2024;Teclado;Acessórios;Centro-Oeste;DF;6;5943.37;3414.83
20/01/2024;Monitor;Tecnologia;Nordeste;BA;4;10741.64;7130.06
10/08/2023;Monitor;Tecnologia;Sul;PR;7;30502.77;22248.58
15/07/2024;Headset;Acessórios;Sul;RS;9;41428.65;21926.21
20/06/2023;Headset;Acessórios;Sul;RS;6;21428.59;12846.12
24/05/2024;Monitor;Tecnologia;Sudeste;SP;1;3512.11;1999.74
28/04/2024;Notebook;Tecnologia;Sudeste;SP;3;5631.64;2923.41
26/11/2024;Notebook;Tecnologia;Centro-Oeste;DF;6;3138.77;1988.8
25/05/2023;Smartphone;Tecnologia;Centro-Oeste;DF;5;17859.68;10192.29
24/11/2024;Mouse;Acessórios;Sul;PR;8;35365.06;20753.36
07/11/2023;Notebook;Tecnologia;Sudeste;RJ;6;26179.67;14124.09
29/05/2024;Headset;Acessórios;Sudeste;SP;1;3190.28;1673.59
25/12/2023;Teclado;Acessórios;Centro-Oeste;DF;6;9812.5;7476.27
29/12/2024;Teclado;Acessórios;Sudeste;SP;6;11292.93;8558.96
28/03/2023;Monitor;Tecnologia;Centro-Oeste;DF;1;2639.64;1992.21
10/12/2023;Notebook;Tecnologia;Sudeste;SP;7;8800.78;6608.79
16/05/2023;Smartphone;Tecnologia;Sul;PR;5;16811.07;10431.9
28/04/2024;Headset;Acessórios;Sul;RS;5;14000.06;9538.15
07/04/2023;Headset;Acessórios;Nordeste;BA;3;12206.35;9696.39
31/10/2024;Monitor;Tecnologia;Centro-Oeste;DF;3;11076.75;5888.63
30/12/2024;Smartphone;Tecnologia;Sudeste;SP;4;10438.22;7428.78
08/05/2024;Smartphone;Tecnologia;Sudeste;RJ;1;1869.09;1012.62
27/09/2023;Headset;Acessórios;Centro-Oeste;DF;2;4670.0;3576.82
18/11/2023;Notebook;Tecnologia;Sudeste;SP;6;12444.49;9442.25
04/04/2024;Headset;Acessórios;Sul;RS;7;12022.62;6908.65
05/12/2024;Notebook;Tecnologia;Sudeste;RJ;9;9857.66;7819.86
04/08/2024;Notebook;Tecnologia;Sul;PR;4;11796.63;9351.59
06/12/2024;Smartphone;Tecnologia;Nordeste;BA;9;11449.65;6300.03
27/02/2024;Mouse;Acessórios;Nordeste;BA;7;31217.31;20342.96
15/07/2024;Monitor;Tecnologia;Sudeste;SP;9;10104.05;8030.92
26/12/2024;Headset;Acessórios;Nordeste;BA;6;15798.17;10037.84
28/01/2024;Mouse;Acessórios;Sul;PR;9;28612.34;17869.66
14/03/2023;Headset;Acessórios;Sul;RS;5;11740.96;8750.38
28/11/2023;Monitor;Tecnologia;Sul;PR;5;20955.7;14556.33
18/03/2024;Notebook;Tecnologia;Sul;PR;1;1118.13;651.94
25/12/2023;Smartphone;Tecnologia;Sudeste;RJ;7;27191.6;17779.57
01/12/2024;Notebook;Tecnologia;Sudeste;RJ;2;7717.27;4579.98
02/11/2023;Mouse;Acessórios;Nordeste;BA;9;22128.12;17176.01
27/02/2023;Monitor;Tecnologia;Sul;RS;3;2238.89;1256.63
30/01/2024;Teclado;Acessórios;Sudeste;SP;5;21896.71;11640.77
26/04/2024;Teclado;Acessórios;Centro-Oeste;DF;4;11233.63;6565.13
16/04/2023;Smartphone;Tecnologia;Sul;RS;2;2510.33;1345.81
05/04/2023;Mouse;Acessórios;Sul;PR;1;3758.13;2926.24
13/08/2024;Notebook;Tecnologia;Nordeste;BA;1;3675.03;2176.76
17/03/2023;Headset;Acessórios;Sudeste;SP;2;1657.03;1198.38
30/09/2024;Notebook;Tecnologia;Centro-Oeste;DF;1;3734.23;1991.02
23/02/2024;Mouse;Acessórios;Sudeste;SP;4;18521.14;9860.81
24/02/2023;Notebook;Tecnologia;Sul;RS;2;1484.47;826.8
11/02/2023;Teclado;Acessórios;Sul;RS;8;26487.9;13888.91
01/06/2023;Monitor;Tecnologia;Sudeste;RJ;6;12213.6;7734.32
22/10/2023;Smartphone;Tecnologia;Sul;RS;7;29174.77;22267.23
12/12/2024;Headset;Acessórios;Sudeste;SP;2;8794.32;4423.31
22/08/2023;Teclado;Acessórios;Sudeste;RJ;2;5146.6;4100.05
18/11/2024;Smartphone;Tecnologia;Sul;PR;8;15546.08;10396.11
31/01/2023;Mouse;Acessórios;Sul;RS;6;9712.33;6424.89
25/05/2024;Notebook;Tecnologia;Sudeste;RJ;1;4358.89;2306.77
26/11/2024;Monitor;Tecnologia;Sudeste;SP;5;14529.87;11008.24
04/03/2023;Mouse;Acessórios;Sul;PR;3;3145.37;1589.93
23/06/2024;Headset;Acessórios;Sudeste;SP;4;16895.43;8450.74
25/05/2024;Notebook;Tecnologia;Centro-Oeste;DF;1;4781.29;2587.18
20/08/2024;Smartphone;Tecnologia;Sudeste;RJ;7;9394.41;6262.93
26/06/2023;Notebook;Tecnologia;Sul;PR;7;10553.62;6426.97
21/04/2023;Monitor;Tecnologia;Sul;RS;6;29392.4;21819.73
12/11/2023;Mouse;Acessórios;Nordeste;BA;3;5957.11;3169.42
23/10/2023;Mouse;Acessórios;Sudeste;RJ;2;3678.85;2168.39
28/06/2023;Mouse;Acessórios;Sul;PR;7;8675.04;6375.7
17/06/2023;Teclado;Acessórios;Sudeste;SP;6;22384.18;13096.59
24/05/2024;Notebook;Tecnologia;Nordeste;BA;9;7356.69;5685.46
17/08/2023;Monitor;Tecnologia;Sul;PR;1;4195.63;2783.33
23/11/2024;Headset;Acessórios;Sul;RS;5;6367.22;4093.86
17/11/2024;Monitor;Tecnologia;Centro-Oeste;DF;5;21842.02;12027.16
07/03/2023;Smartphone;Tecnologia;Sudeste;RJ;6;3357.18;2194.03
10/07/2024;Mouse;Acessórios;Sudeste;RJ;1;4263.89;2774.69
19/05/2023;Notebook;Tecnologia;Sul;RS;1;4188.31;3210.16
21/09/2023;Smartphone;Tecnologia;Centro-Oeste;DF;5;8894.15;5218.11
25/06/2024;Headset;Acessórios;Nordeste;BA;4;15581.66;9873.1
05/05/2023;Notebook;Tecnologia;Centro-Oeste;DF;3;10962.63;6120.24
20/09/2023;Smartphone;Tecnologia;Centro-Oeste;DF;1;2765.05;2043.19
16/11/2024;Monitor;Tecnologia;Sudeste;RJ;9;30644.14;16754.13
02/01/2024;Notebook;Tecnologia;Sudeste;SP;5;11533.7;8511.16
11/12/2023;Notebook;Tecnologia;Sul;RS;6;14164.95;7251.65
13/02/2024;Notebook;Tecnologia;Sul;PR;7;11718.94;9268.33
06/08/2023;Monitor;Tecnologia;Centro-Oeste;DF;1;693.95;384.26
14/11/2024;Monitor;Tecnologia;Sudeste;SP;9;33091.23;21545.92
24/06/2024;Teclado;Acessórios;Sul;PR;1;2786.64;1911.84
11/10/2023;Mouse;Acessórios;Sul;RS;3;9973.53;5561.29
02/04/2024;Headset;Acessórios;Sul;RS;2;5052.54;3331.31
10/07/2024;Teclado;Acessórios;Sul;RS;7;31455.27;21629.59
22/01/2024;Teclado;Acessórios;Centro-Oeste;DF;2;9316.66;6951.13
01/02/2024;Mouse;Acessórios;Sul;RS;4;13441.62;8156.2
03/11/2024;Monitor;Tecnologia;Sul;RS;7;29481.42;20832.84
27/01/2023;Teclado;Acessórios;Centro-Oeste;DF;5;11097.78;5989.26
18/07/2024;Teclado;Acessórios;Sudeste;RJ;3;4706.02;2776.41
13/01/2023;Headset;Acessórios;Centro-Oeste;DF;8;25114.42;16520.89
14/07/2023;Smartphone;Tecnologia;Nordeste;BA;1;1369.22;878.21
28/11/2023;Mouse;Acessórios;Sudeste;RJ;2;4404.02;2885.46
17/01/2023;Headset;Acessórios;Nordeste;BA;9;32196.74;16343.21
02/01/2024;Headset;Acessórios;Sul;PR;1;4341.45;3115.36
08/02/2023;Teclado;Acessórios;Sul;RS;5;11203.16;5872.41
17/10/2023;Monitor;Tecnologia;Nordeste;BA;8;11454.06;7596.24
25/12/2024;Monitor;Tecnologia;Sudeste;RJ;8;36789.75;18461.61
27/11/2023;Notebook;Tecnologia;Nordeste;BA;9;14444.8;10742.57
26/08/2023;Mouse;Acessórios;Sul;RS;4;18669.07;10240.14
12/06/2024;Smartphone;Tecnologia;Nordeste;BA;8;29729.04;17006.97
08/10/2024;Teclado;Acessórios;Sudeste;RJ;2;8960.31;5969.34
25/04/2023;Smartphone;Tecnologia;Sul;RS;1;1379.56;758.58
26/09/2023;Teclado;Acessórios;Sul;RS;5;15985.89;8958.16
19/01/2024;Monitor;Tecnologia;Nordeste;BA;1;1017.08;509.71
02/12/2024;Mouse;Acessórios;Sul;PR;4;12496.3;8418.63
03/11/2023;Mouse;Acessórios;Sudeste;RJ;9;17218.77;11188.07
06/09/2024;Smartphone;Tecnologia;Nordeste;BA;5;22134.08;11645.47
11/11/2023;Headset;Acessórios;Sudeste;SP;9;32502.35;18803.43
04/09/2023;Smartphone;Tecnologia;Nordeste;BA;1;2501.84;1617.97
30/11/2024;Mouse;Acessórios;Nordeste;BA;2;9254.99;6164.45
23/03/2023;Headset;Acessórios;Sul;RS;1;2438.86;1447.85
09/04/2023;Teclado;Acessórios;Sudeste;SP;3;7354.87;5549.56
31/10/2023;Smartphone;Tecnologia;Nordeste;BA;3;14807.87;10919.11
29/12/2024;Headset;Acessórios;Sudeste;SP;6;19826.68;14324.54
04/04/2023;Headset;Acessórios;Nordeste;BA;8;34421.43;21290.2
09/08/2023;Teclado;Acessórios;Sul;RS;1;590.1;306.12
04/04/2023;Notebook;Tecnologia;Sudeste;RJ;8;30962.67;18797.28
14/03/2023;Notebook;Tecnologia;Sudeste;RJ;4;5355.56;3881.77
01/06/2024;Mouse;Acessórios;Sul;PR;7;18767.72;9535.13
10/04/2024;Smartphone;Tecnologia;Sudeste;SP;4;5888.57;4653.04
04/08/2023;Mouse;Acessórios;Sudeste;SP;2;4843.95;3112.38
11/03/2023;Teclado;Acessórios;Sudeste;RJ;1;3682.76;2119.98
02/09/2023;Headset;Acessórios;Sul;RS;2;7000.58;4573.42
14/01/2024;Smartphone;Tecnologia;Sul;PR;4;2968.08;1503.7
06/01/2024;Smartphone;Tecnologia;Sudeste;SP;7;11134.14;7782.69
23/11/2024;Notebook;Tecnologia;Sul;PR;2;2378.3;1708.65
01/08/2023;Notebook;Tecnologia;Sul;RS;3;8146.89;5786.41
20/09/2024;Smartphone;Tecnologia;Nordeste;BA;4;9529.24;5649.16
20/10/2023;Teclado;Acessórios;Nordeste;BA;6;16425.85;9092.12
18/08/2023;Teclado;Acessórios;Sudeste;RJ;2;3950.59;2942.09
27/06/2023;Notebook;Tecnologia;Centro-Oeste;DF;5;11356.8;7291.41
28/07/2024;Notebook;Tecnologia;Sul;RS;3;6090.06;4633.9
25/07/2024;Smartphone;Tecnologia;Sudeste;SP;5;19977.96;15068.67
23/08/2024;Mouse;Acessórios;Nordeste;BA;3;3734.25;2658.71
15/02/2023;Notebook;Tecnologia;Sudeste;SP;5;5179.9;2808.35
13/03/2024;Teclado;Acessórios;Nordeste;BA;6;8717.14;4467.09
02/11/2023;Mouse;Acessórios;Sudeste;SP;5;21321.95;15166.31
08/05/2024;Smartphone;Tecnologia;Sul;PR;8;30594.77;18108.44
10/07/2024;Headset;Acessórios;Centro-Oeste;DF;7;26156.22;20376.99
07/06/2023;Mouse;Acessórios;Sudeste;RJ;7;11655.48;6012.46
12/06/2023;Mouse;Acessórios;Sul;RS;1;1045.86;617.93
20/05/2024;Headset;Acessórios;Sul;RS;3;8010.7;4143.08
30/11/2023;Headset;Acessórios;Nordeste;BA;2;4417.64;3026.78
14/11/2024;Smartphone;Tecnologia;Nordeste;BA;4;12488.35;6709.14
05/01/2023;Smartphone;Tecnologia;Sudeste;RJ;1;3745.1;2079.04
28/02/2023;Headset;Acessórios;Centro-Oeste;DF;3;8077.36;4098.69
15/09/2024;Smartphone;Tecnologia;Nordeste;BA;9;21019.53;12273.11
16/02/2023;Headset;Acessórios;Centro-Oeste;DF;5;18880.28;14045.87
07/05/2023;Headset;Acessórios;Nordeste;BA;8;31879.1;19626.88
07/04/2023;Headset;Acessórios;Centro-Oeste;DF;6;23248.75;17239.76
28/01/2023;Monitor;Tecnologia;Nordeste;BA;2;1627.47;1249.94
09/05/2024;Headset;Acessórios;Sul;PR;7;19324.71;11563.24
17/11/2024;Smartphone;Tecnologia;Centro-Oeste;DF;6;25583.22;19411.19
19/05/2023;Notebook;Tecnologia;Nordeste;BA;6;12080.73;9376.59
07/10/2024;Smartphone;Tecnologia;Sudeste;SP;6;17926.0;12946.14
07/12/2024;Teclado;Acessórios;Sudeste;RJ;8;15685.93;11008.81
12/11/2023;Teclado;Acessórios;Sul;RS;5;14155.23;9685.8
07/03/2024;Mouse;Acessórios;Centro-Oeste;DF;7;18730.19;11776.51
28/04/2023;Headset;Acessórios;Nordeste;BA;8;31005.52;19751.92
23/11/2024;Teclado;Acessórios;Nordeste;BA;9;35634.26;18479.35
05/09/2023;Mouse;Acessórios;Sudeste;RJ;9;9328.02;4766.04
17/07/2024;Notebook;Tecnologia;Sul;RS;4;9649.16;5932.93
01/01/2024;Notebook;Tecnologia;Sul;PR;7;17293.85;13025.69
27/02/2024;Notebook;Tecnologia;Centro-Oeste;DF;2;1905.06;1177.29
07/10/2023;Smartphone;Tecnologia;Centro-Oeste;DF;4;10083.41;6789.0
24/07/2024;Monitor;Tecnologia;Sul;RS;6;20652.24;12495.84
15/06/2023;Teclado;Acessórios;Sudeste;SP;8;7838.45;4781.76
